0.14341536,-0.12513046,-0.15289643,0.17129804,0.21009834,-0.067135684,0.09737211,0.06998065
0.14428598,-0.0919023,-0.107544936,0.14684416,0.1825645,-0.043401763,0.060109258,0.049586423
0.13115653,-0.10727712,-0.09582403,0.13141133,0.106144264,-0.03884383,0.051977582,0.023777079
0.094958015,-0.062026307,-0.060580436,0.10514758,0.10524476,-0.014076938,0.004182527,0.018218914
0.072525874,-0.058924805,-0.056856398,0.0971846,0.06551247,0.030136874,-0.0067263497,-0.012085576
0.05766052,-0.03446387,-0.037513997,0.083627924,0.0770554,0.037262283,-0.012273679,-0.030750535
0.0066950214,-0.026872244,-0.016191512,0.025755221,0.014355597,0.066581324,-0.021231012,-0.04517276
0.025256343,0.010090919,0.01858208,0.029311953,0.015259758,0.07689558,-0.056114107,-0.089058906
0.003976219,0.02262535,0.031301457,0.008311922,-0.0067161354,0.10410184,-0.07084727,-0.09690362
-0.036332194,0.046508167,0.050289415,-0.020973582,-0.035437446,0.10177184,-0.09921173,-0.117603414
-0.029741667,0.037037402,0.056692325,-0.029967934,-0.06868356,0.13261408,-0.117084995,-0.14419228
-0.05775204,0.07935482,0.09500601,-0.029419137,-0.07238162,0.14153974,-0.10160592,-0.14768757
-0.068254024,0.0931183,0.105406456,-0.03721322,-0.101401664,0.14865504,-0.14408089,-0.16227481
-0.080849305,0.12676504,0.10855022,-0.05318206,-0.07634556,0.16900747,-0.15784228,-0.15617947
-0.10433007,0.15211275,0.13534218,-0.053102903,-0.109544404,0.1789509,-0.15392716,-0.19334383
-0.10705086,0.1447988,0.12254087,-0.06354981,-0.17895253,0.2187367,-0.13932817,-0.18290177
-0.13059254,0.16719559,0.15357356,-0.06593966,-0.17443566,0.21923219,-0.15835568,-0.17987217
-0.15555505,0.2013041,0.13243714,-0.06989032,-0.18619938,0.22433999,-0.15156397,-0.19168706
-0.17902249,0.18308721,0.12486633,-0.0986147,-0.23823553,0.24311766,-0.16149896,-0.20508428
-0.19979449,0.17460601,0.100314625,-0.107337154,-0.27039587,0.22220169,-0.13199626,-0.24871068
-0.24792212,0.18934175,0.10249747,-0.14422727,-0.31965065,0.23324929,-0.12923412,-0.26786348
-0.29533085,0.17237514,0.075900406,-0.18014574,-0.3431153,0.19746836,-0.099623494,-0.30759612
-0.29271847,0.087017804,0.07400915,-0.24655163,-0.3688035,0.1421171,-0.087940626,-0.36138844
-0.2609045,0.004060693,0.10694715,-0.2921698,-0.3607111,0.07552128,-0.10206423,-0.42158592
-0.23685963,-0.07543646,0.13447534,-0.37398,-0.31292588,-0.026206706,-0.13156942,-0.47655326
-0.09135875,-0.17244372,0.12739724,-0.4447821,-0.18656895,-0.09283376,-0.14202257,-0.5427365
0.066280276,-0.21337561,0.13965788,-0.5127395,0.049185727,-0.16934523,-0.13243215,-0.63744414
0.25428572,-0.17519893,0.1433728,-0.53500426,0.27493304,-0.1435264,-0.12990116,-0.6013819
0.39652556,-0.120575845,0.18428396,-0.49745125,0.48137397,-0.06490927,-0.16907077,-0.559211
0.46129712,-0.052375816,0.26059937,-0.35967696,0.60314524,-0.006661458,-0.2384181,-0.44628605
0.53301316,-0.025092054,0.37978697,-0.12583014,0.63901806,0.075642444,-0.3691456,-0.24360254
0.6105993,-0.09380454,0.43793422,0.1519286,0.6605431,-0.063262686,-0.475732,-0.03013863
0.53157794,-0.29816428,0.4356266,0.28965726,0.63898486,-0.240466,-0.4989438,0.1757384
0.43931478,-0.4235225,0.38546002,0.34336844,0.5581596,-0.3721013,-0.41571277,0.17260444
0.39539108,-0.46800363,0.3213774,0.21914196,0.47914678,-0.46538827,-0.31403887,0.09270702
0.38743553,-0.4931047,0.27158588,0.099166,0.42502245,-0.47903523,-0.27942985,0.016640713
0.44372278,-0.50849617,0.12764622,0.014280638,0.4451427,-0.45208296,-0.20952418,-0.052747656
0.4825569,-0.4809808,-0.016708398,-0.012818785,0.5165959,-0.4374299,-0.088264726,-0.116773315
0.52265507,-0.40015972,-0.17296284,-0.040824115,0.5694098,-0.37525186,0.010926348,-0.13255654
0.5346725,-0.27463627,-0.25769883,-0.06872494,0.57960135,-0.2834246,0.13901173,-0.13925709
0.5094858,-0.14970662,-0.2770833,-0.07186309,0.5462948,-0.15619433,0.17100759,-0.12169281
0.45624322,-0.0729664,-0.20747544,-0.1064274,0.49699494,-0.040317416,0.11825365,-0.14890222
0.3867533,-0.0065753553,-0.11111594,-0.101253025,0.42715102,0.039953694,0.09242489,-0.17563882
0.33270514,0.03571289,0.005995284,-0.07140939,0.40725186,0.05318853,-0.02845743,-0.16212754
0.29102513,0.025525177,0.12219068,-0.02724738,0.35742792,0.09229213,-0.08347112,-0.09797255
0.26853517,0.05557328,0.20588328,0.056888454,0.35727537,0.10799846,-0.16264111,-0.041285973
0.2409055,0.03602846,0.25152504,0.13708572,0.34388545,0.10012519,-0.19707792,0.034694754
0.25031894,0.033937987,0.29504025,0.22558661,0.3019597,0.07834978,-0.23121911,0.10258045
0.20409971,0.053207386,0.28589347,0.27775824,0.2570405,0.09948334,-0.26326782,0.120590925
0.18366402,0.07648624,0.25397357,0.32891494,0.16885829,0.1165129,-0.25686982,0.16907251
0.1346648,0.111057274,0.21133326,0.38254234,0.14399411,0.16077271,-0.19136888,0.22859146
0.10543792,0.13126473,0.14629702,0.38660127,0.10119907,0.20850883,-0.17378531,0.24131149
0.10520079,0.19326004,0.04176875,0.4309783,0.0869369,0.26109424,-0.08430138,0.27489188
0.08016897,0.2258439,-0.05970408,0.4207022,0.14027461,0.32108688,-0.0013356871,0.29434955
0.12508814,0.24592264,-0.14162998,0.40279493,0.17464893,0.34821096,0.08419658,0.3029736
0.1726434,0.28026336,-0.19919813,0.38440305,0.24368003,0.3330234,0.1501827,0.2814206
0.21038093,0.28193226,-0.24707088,0.34645873,0.30202776,0.32977372,0.14112212,0.24698253
0.19975474,0.28952834,-0.24236691,0.27296546,0.31304973,0.34438947,0.15646984,0.2015586
0.23520578,0.271373,-0.21771148,0.25342315,0.30878115,0.3568379,0.13835663,0.19090396
0.21911654,0.2870077,-0.17227884,0.19518568,0.26854518,0.3335549,0.08429492,0.17069101
0.22072543,0.2753146,-0.1437114,0.19822069,0.24120256,0.34110942,0.058565166,0.15861979
0.18713558,0.28530228,-0.10652895,0.21619156,0.21451822,0.34634617,0.04895577,0.1360715
0.19102673,0.28460535,-0.040556952,0.22253872,0.16178264,0.34603897,0.10520874,0.13916515
0.17017947,0.3122123,-0.0595464,0.2606281,0.15604551,0.39049485,0.09041698,0.1306322
0.14861786,0.30074096,-0.060944326,0.27437767,0.12181622,0.39357197,0.12459627,0.124979846
0.14879887,0.30749997,-0.07306763,0.26590097,0.12877378,0.3967945,0.12802435,0.091892034
0.102383934,0.30397886,-0.12570822,0.249644,0.08687869,0.37523532,0.13689752,0.08153911
0.04936145,0.31437683,-0.16241139,0.25242567,0.08891192,0.42112297,0.14263184,0.044541366
0.00050176674,0.29958126,-0.23404716,0.22770333,0.08443621,0.37040752,0.10265066,0.025935901
-0.045388144,0.29499507,-0.31438386,0.1783986,0.095498525,0.41635725,0.11634816,0.008532809
-0.094545595,0.23870938,-0.35782453,0.10234344,-0.010168955,0.36665997,0.101148166,2.8442591e-05
-0.1422738,0.14948805,-0.38647953,0.06630027,-0.12265926,0.374917,0.14273325,-0.025918175
-0.20765966,0.06572058,-0.40355533,0.08024747,-0.22596462,0.3547587,0.22752911,-0.03845155
-0.24141306,-0.026449172,-0.39969942,0.113961846,-0.31200215,0.27353895,0.2809815,-0.06874941
-0.2756151,-0.14738782,-0.39116746,0.15113324,-0.40155214,0.18413569,0.33370176,-0.07660687
-0.30782703,-0.253039,-0.3452576,0.21418516,-0.39688376,0.080370784,0.35944,-0.033155836
-0.31052145,-0.313976,-0.24311943,0.21582933,-0.40526053,-0.00412397,0.3578103,-0.0038958627
