0.29618755,-0.3839244,0.25574636,-0.2194337,-0.12161931,0.5312018,0.57506466
0.29184297,-0.34476247,0.23197268,-0.18461819,-0.13262296,0.49334756,0.54932207
0.2866234,-0.30617988,0.20894097,-0.15328081,-0.14184354,0.45556992,0.5234494
0.28244233,-0.26708457,0.18689069,-0.12189409,-0.14783557,0.41918465,0.4943694
0.27545926,-0.22895387,0.16608791,-0.09415416,-0.15025157,0.38367468,0.46598777
0.2643279,-0.1875091,0.14691782,-0.07004985,-0.14742193,0.35042945,0.43865076
0.24875079,-0.14759472,0.1318469,-0.04891306,-0.13948525,0.3201567,0.41062987
0.22963598,-0.111408934,0.12204621,-0.032231703,-0.12383241,0.294159,0.38436797
0.20747663,-0.078694075,0.11743587,-0.017867075,-0.0975856,0.27089524,0.3608794
0.1823289,-0.051875196,0.118926056,-0.0050665336,-0.06879206,0.25342035,0.33862373
0.15491474,-0.028955394,0.12407058,-0.0008276983,-0.037420243,0.24623407,0.3175057
0.12530372,-0.0077562816,0.13347918,-0.0041025546,-0.0036477752,0.24350324,0.29569796
0.0932166,0.012647691,0.14502427,-0.009224531,0.025553942,0.23948716,0.27309412
0.06567528,0.031704962,0.15279147,-0.015250752,0.056779195,0.23430398,0.24437183
0.045608953,0.04951118,0.16353129,-0.019601759,0.079576634,0.22524512,0.2108762
0.025493037,0.069186926,0.17545766,-0.02747529,0.09758062,0.21183379,0.1762027
-0.0015446978,0.09217576,0.18463229,-0.035020676,0.11648939,0.19685146,0.13905805
-0.029781228,0.12268193,0.19152778,-0.046584796,0.1414783,0.18387625,0.098091654
-0.05230548,0.15045689,0.19690514,-0.057991438,0.16287263,0.17455676,0.068325765
-0.07157642,0.17482343,0.1967154,-0.067034185,0.18299213,0.16636497,0.037242405
-0.087455615,0.19723985,0.19577523,-0.0770622,0.19767618,0.15953676,0.0044233706
-0.092393,0.22009262,0.19291869,-0.08686886,0.20540899,0.15420696,-0.021300483
-0.0886051,0.24219543,0.18995233,-0.100612395,0.20486748,0.15232624,-0.039339855
-0.076672256,0.26868784,0.18813372,-0.113364734,0.1960067,0.15169163,-0.05709268
-0.05654371,0.29428056,0.18646114,-0.11857282,0.18044516,0.14979254,-0.07504444
-0.0294681,0.320006,0.1839212,-0.118279465,0.15799029,0.15026046,-0.086284176
-0.002185222,0.34525523,0.18452829,-0.113009885,0.12819582,0.14910005,-0.09559234
0.023969574,0.36768496,0.18723048,-0.1034227,0.09547197,0.14743707,-0.10339483
0.050729077,0.38500884,0.19447325,-0.088765144,0.062022235,0.14711587,-0.10450477
0.077915184,0.39671114,0.19912128,-0.06774705,0.033871163,0.14786269,-0.1001416
0.105642945,0.40129256,0.19844152,-0.041225087,-0.007564922,0.1516579,-0.09177505
0.124256596,0.39908773,0.19331287,-0.015287035,-0.04735283,0.15803625,-0.080491565
0.13589045,0.39001003,0.18123488,0.009557848,-0.079152286,0.1626698,-0.06869294
0.1372119,0.37415025,0.16228412,0.044094414,-0.10798928,0.16415727,-0.05917045
0.12809198,0.35233045,0.13447867,0.079449534,-0.13499187,0.16108328,-0.0535402
0.10936744,0.3249017,0.0978292,0.13160409,-0.16057968,0.15061164,-0.054491833
0.07839063,0.29331386,0.055179708,0.19187947,-0.170676,0.13550428,-0.06437795
0.04082195,0.26178584,0.010574092,0.26606607,-0.16925105,0.1107022,-0.07899747
0.0036319557,0.23213124,-0.029143818,0.33537835,-0.16097564,0.0782622,-0.10881882
-0.023405934,0.20995273,-0.081622586,0.3932204,-0.15032668,0.04754036,-0.1414408
-0.058074,0.18952028,-0.17160147,0.44373608,-0.13588084,0.024174152,-0.17771634
-0.10573297,0.16941862,-0.2786469,0.48605433,-0.12377538,0.00029252842,-0.21601371
-0.16596118,0.1520735,-0.38752723,0.52248055,-0.1100645,-0.03699291,-0.25615898
-0.22567587,0.1402321,-0.48957136,0.5502484,-0.09309963,-0.082521796,-0.28979647
-0.28010905,0.13073264,-0.57661545,0.56930315,-0.076505445,-0.1360619,-0.31955445
-0.3271422,0.12287824,-0.6456847,0.5784649,-0.059665877,-0.19057518,-0.34338588
-0.3626854,0.11608551,-0.6978417,0.5780859,-0.045963906,-0.24362995,-0.35990983
-0.38317975,0.11114885,-0.7347069,0.5678992,-0.03378085,-0.29452837,-0.37067705
-0.38903728,0.110254705,-0.7572994,0.54652524,-0.025787631,-0.3404063,-0.37314814
-0.3783609,0.11232671,-0.76798236,0.5117748,-0.025939519,-0.38172486,-0.36963886
-0.3530934,0.11889136,-0.7680377,0.4629253,-0.03180896,-0.4167609,-0.3591427
-0.3140377,0.12721767,-0.7574905,0.4013889,-0.039826483,-0.44481552,-0.3419029
-0.26207072,0.13622102,-0.7355422,0.32528958,-0.05123789,-0.4665319,-0.31923005
-0.20219415,0.14384215,-0.70109904,0.24993774,-0.060720894,-0.48768005,-0.29427484
-0.13368115,0.15095161,-0.6518737,0.17683057,-0.060539164,-0.5013693,-0.26512918
-0.06338154,0.15612705,-0.5863532,0.10250298,-0.05661695,-0.51290137,-0.24023229
-0.0052091456,0.15688118,-0.5038305,0.029404743,-0.047764402,-0.52321833,-0.21346508
0.050118804,0.15426584,-0.40526786,-0.02667927,-0.034983672,-0.5294351,-0.18871924
0.105717055,0.14680225,-0.29400945,-0.07437567,-0.01784569,-0.53082305,-0.15671486
0.16527756,0.13242257,-0.18121794,-0.11298695,0.0036333192,-0.52795315,-0.12812166
0.21811263,0.11076657,-0.0706581,-0.16095687,0.02640272,-0.5160104,-0.09683681
0.2611691,0.083007984,0.01879074,-0.21278812,0.051569674,-0.49988872,-0.07457918
0.302196,0.05188755,0.072781846,-0.26131725,0.07404994,-0.47565305,-0.06242982
