0.28604823,-0.39158106,0.24560924,-0.1953298,-0.1223711,0.5531563,0.6136652
0.2819048,-0.34858358,0.22243108,-0.1620408,-0.13192236,0.5047142,0.5791588
0.27672386,-0.3076483,0.20011999,-0.13254267,-0.13964689,0.45867842,0.54579103
0.272865,-0.26713806,0.17906243,-0.1033684,-0.14433628,0.41648585,0.50969183
0.26606342,-0.22829111,0.15935332,-0.077953964,-0.14568138,0.3768057,0.4757991
0.25462613,-0.18656728,0.14109536,-0.05583154,-0.14174196,0.34054586,0.44381928
0.23868564,-0.14678448,0.12692127,-0.0365933,-0.13298103,0.3084685,0.41196892
0.21942857,-0.11049696,0.11781511,-0.021479677,-0.117265455,0.28147012,0.38288632
0.19746879,-0.07746473,0.11394577,-0.008675454,-0.09150321,0.25787392,0.35775447
0.1728079,-0.050225258,0.116198756,0.0025974829,-0.06365008,0.24074793,0.33457902
0.14622286,-0.02660364,0.12188693,0.0056016035,-0.033787265,0.23449415,0.31302124
0.11793433,-0.0045012683,0.13168222,0.0012268387,-0.002068974,0.23299426,0.2912714
0.087350644,0.016691163,0.14348146,-0.0048247855,0.025091864,0.23005751,0.2689715
0.061696813,0.036489256,0.15154201,-0.011978475,0.054229304,0.2261374,0.24082814
0.04356288,0.054702103,0.16270146,-0.017531395,0.07525824,0.218265,0.20838226
0.025279105,0.07457541,0.17498174,-0.026449703,0.09174484,0.20578584,0.17518097
0.00022824854,0.09792589,0.18452011,-0.035169102,0.10909453,0.1919074,0.13999447
-0.025603719,0.12910022,0.19184148,-0.048261505,0.13234285,0.1806668,0.101903476
-0.04661373,0.15720543,0.19743647,-0.06068247,0.15308061,0.17262281,0.07436087
-0.06449408,0.18200481,0.19737493,-0.07082611,0.17278345,0.1657801,0.04556625
-0.079152025,0.20481853,0.1964856,-0.08188371,0.18718469,0.1602712,0.015046671
-0.08330623,0.228052,0.19352064,-0.092484325,0.19497398,0.15596402,-0.008883901
-0.07933467,0.2504552,0.19024879,-0.10655671,0.19478989,0.15459782,-0.026008278
-0.067448504,0.277322,0.18819891,-0.11972807,0.1864785,0.1545766,-0.042818844
-0.04755169,0.30316132,0.18652496,-0.12552975,0.17178419,0.15345034,-0.05971323
-0.021118768,0.32921046,0.18407923,-0.12574203,0.1506982,0.15464371,-0.07015894
0.0052938387,0.35482746,0.1849537,-0.12099849,0.12276837,0.15422985,-0.07864547
0.030529782,0.37762088,0.18806687,-0.111984044,0.09227881,0.15335022,-0.085592896
0.056324527,0.39510864,0.19591883,-0.0977703,0.061236687,0.15362853,-0.08607742
0.08280757,0.40699822,0.20120408,-0.07721384,0.03507521,0.15484117,-0.08129485
0.109811634,0.41084474,0.20090543,-0.050979733,-0.0043825507,0.1587866,-0.072911665
0.1277887,0.40719604,0.19599776,-0.025261361,-0.04259395,0.16514851,-0.061976135
0.13864098,0.3958583,0.1839273,-0.000462424,-0.073076,0.16943336,-0.051105767
0.13914835,0.3771186,0.16515529,0.03377433,-0.10094001,0.17062262,-0.04265222
0.12897614,0.35211706,0.13757731,0.06896046,-0.12717804,0.16701409,-0.038505636
0.10956608,0.32164204,0.10192783,0.12052134,-0.15250859,0.15652683,-0.040430076
0.078561276,0.28771085,0.060782965,0.18070486,-0.16283587,0.14194882,-0.05063179
0.04179062,0.2549312,0.01855971,0.2562712,-0.1618424,0.1185127,-0.0647462
0.005855456,0.22426982,-0.019000582,0.3296673,-0.15401068,0.08799516,-0.09334819
-0.020848796,0.20087664,-0.07019642,0.39456058,-0.14265168,0.05858409,-0.12589055
