-0.9666362,-0.9478194,0.9335674,-0.94513124,-0.9034038,0.8856396,-0.92949975,0.97217035,-0.97441936,-0.98819757
-0.9688444,-0.95922923,0.94002324,-0.96157,-0.90575284,0.9044727,-0.91950417,0.97264785,-0.9746007,-0.9883472
-0.94337726,-0.9230915,0.86977845,-0.9341727,-0.81901366,0.81556,-0.8926199,0.9543856,-0.95258385,-0.96802425
-0.9397957,-0.908251,0.86840117,-0.91412055,-0.81737304,0.7816545,-0.8903508,0.935335,-0.94582915,-0.9557012
-0.9470527,-0.9166383,0.8765176,-0.90908307,-0.84947187,0.8120315,-0.8843317,0.95399815,-0.95024955,-0.974304
-0.9272457,-0.88759935,0.8351581,-0.86801785,-0.77415025,0.73290795,-0.8499664,0.9212869,-0.9245299,-0.9497783
-0.92928565,-0.8962663,0.8503703,-0.8934263,-0.7862217,0.75749046,-0.8687994,0.92533845,-0.9367755,-0.95321965
-0.85938877,-0.8365442,0.7570225,-0.8135176,-0.6105374,0.6319506,-0.79832536,0.84292036,-0.8736569,-0.9205849
-0.84956765,-0.8463856,0.75964326,-0.8105222,-0.7163078,0.64750993,-0.7729864,0.86479396,-0.8934984,-0.9241936
-0.8772765,-0.8680173,0.74795073,-0.82074916,-0.6739993,0.6684563,-0.7800599,0.8673874,-0.8831113,-0.9010396
-0.81933254,-0.82737637,0.72753936,-0.73738945,-0.63356274,0.5691873,-0.767766,0.8489436,-0.8469614,-0.90381455
-0.8623013,-0.82025015,0.64866394,-0.7941185,-0.5904523,0.61461425,-0.6822979,0.85282224,-0.8687241,-0.8830331
-0.78906983,-0.80763435,0.62917066,-0.77364206,-0.52206546,0.537388,-0.7380796,0.78343695,-0.83139926,-0.85537225
-0.76513755,-0.7466102,0.6061223,-0.6962088,-0.53792137,0.4591274,-0.663006,0.7186748,-0.79605204,-0.8828951
-0.75012034,-0.74790347,0.54511213,-0.73679054,-0.44077653,0.48565918,-0.72102004,0.7138625,-0.8452456,-0.85263395
-0.70190907,-0.6766647,0.5366694,-0.5148943,-0.3990737,0.38842478,-0.6014659,0.61973333,-0.83782715,-0.8566292
-0.6776226,-0.6438746,0.43728182,-0.537534,-0.28512245,0.38965446,-0.5563988,0.5497335,-0.7880962,-0.76929426
-0.5640882,-0.60651046,0.37532333,-0.44466773,-0.26655534,0.21312812,-0.4839899,0.5763041,-0.6859924,-0.75938886
-0.6053134,-0.6095648,0.4517906,-0.4400199,-0.27792415,0.27116373,-0.49476823,0.5707123,-0.73864776,-0.77493787
-0.5098685,-0.5977461,0.39039192,-0.4658491,-0.15205418,0.21545333,-0.45990598,0.5620208,-0.60338235,-0.66458815
-0.678376,-0.69219345,0.3448904,-0.5839319,-0.310871,0.3173653,-0.4640073,0.6684511,-0.68197215,-0.73083496
