0,1,2,3,4,5,6,7
0.00025852196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00028927458,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.00034311824,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.00040116775,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.00054852787,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.00041052647,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0004934641,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025065918
