0,1,2,3,4,5,6,7
0.87105304,-0.12618217,-0.016026601,0.013696949,0.0026090508,-0.020846173,-0.10007674,-0.00052133756
-0.02122504,0.8960341,0.11559754,-0.007960016,-0.0018665039,-0.0011595781,0.01647156,0.1434681
0.11361771,-0.03652539,0.86598206,-0.1147134,-0.007036138,0.003299578,-0.0030278836,-0.00597385
0.0010325605,0.13652305,0.02061846,0.86939824,0.10997176,-0.009004387,0.00788936,0.0036887706
-0.002844718,-0.00034255697,0.12589127,-0.0707383,0.8941856,-0.16890489,0.029479424,0.00485542
0.010352916,-0.0053257104,-0.006417704,0.12750052,0.05916201,0.8710634,-0.11305349,-0.00015170277
0.005064835,0.0008297715,0.010565342,-0.019090742,-0.07930193,0.043491334,0.86215717,0.08500771
0.08708916,-0.030576017,-0.004510042,0.011454429,0.0045720693,0.08470922,0.020265851,0.9107945
