0.23199044,0.1820714,-0.17892963,-0.11726396,0.18465377,-0.15134503,-0.10683132,-0.049065195
0.21766552,0.15015799,-0.12338029,-0.09038196,0.16002832,-0.12935014,-0.082750365,-0.030570872
0.20739837,0.1462156,-0.117273934,-0.07948365,0.09028921,-0.11152133,-0.0771192,-0.008317718
0.16445452,0.10567951,-0.08218836,-0.050541442,0.08342206,-0.0893861,-0.030741557,0.0073658684
0.13963886,0.120626025,-0.08447945,-0.034032002,0.037505426,-0.051678933,-0.010120147,0.015669873
0.11956681,0.08455305,-0.060011696,-0.029358597,0.046526298,-0.039184783,0.0015204276,0.034754384
0.08126558,0.07476452,-0.04619312,0.013148541,-0.020175789,-0.015438001,0.01093915,0.050296687
0.10527699,0.040278975,-0.0063914214,0.020561177,-0.017049618,-0.009989197,0.05440575,0.09210526
0.0797033,0.036323808,0.0010323186,0.026782377,-0.044010576,0.0154890325,0.064497955,0.098457314
0.042350255,-0.0014991041,0.0106858965,0.06150222,-0.06972584,0.0049349116,0.084523305,0.105792224
0.045483246,0.017218359,0.024325987,0.07802885,-0.10004558,0.037282858,0.12346777,0.14789456
0.0145594245,-0.03325903,0.0670949,0.073731296,-0.10685353,0.05186322,0.10451789,0.1511912
0.010408897,-0.044014074,0.07710728,0.07881087,-0.13938785,0.06214784,0.1525983,0.15508404
-0.015778268,-0.08842566,0.079595186,0.10828243,-0.114699215,0.08874485,0.16885594,0.15273517
-0.033314656,-0.102871045,0.10424754,0.11534538,-0.14461073,0.10150436,0.16564484,0.18833
-0.03696963,-0.10310586,0.10128184,0.11787832,-0.21147233,0.15064737,0.15121181,0.17844732
-0.049208503,-0.121746995,0.13256852,0.12238901,-0.21182603,0.15084228,0.17423671,0.18268007
-0.07505898,-0.15683573,0.1130025,0.12673956,-0.23133634,0.15673116,0.16670889,0.19458635
-0.095731914,-0.13833074,0.09842841,0.14549078,-0.28351292,0.18038562,0.16626951,0.18299927
-0.116702974,-0.13137396,0.080814436,0.15636297,-0.31273574,0.1557388,0.13112673,0.22585
-0.16421832,-0.13627587,0.070979364,0.18876417,-0.36629418,0.17347422,0.1310807,0.2545824
-0.20652844,-0.10863481,0.048979938,0.21299078,-0.38807875,0.13968532,0.10557427,0.29056603
-0.19459864,-0.036337573,0.04981569,0.270981,-0.40792784,0.07710723,0.08535499,0.33299235
-0.1850029,0.028378934,0.077149615,0.34274715,-0.39703012,0.002811946,0.10228816,0.38719556
-0.13579366,0.132751,0.09230206,0.4210085,-0.36368012,-0.0991203,0.12775931,0.43514353
-0.02649045,0.22140034,0.08537907,0.51006234,-0.24854417,-0.17144583,0.14273034,0.51324034
0.1208743,0.2537637,0.13528548,0.5954922,0.01992902,-0.24087416,0.15266532,0.5803348
0.3075536,0.22443539,0.12036615,0.5804479,0.27162495,-0.22383475,0.13584375,0.5584494
0.4368478,0.16437905,0.13617577,0.5214665,0.47925478,-0.13255163,0.17800073,0.50715584
0.5121014,0.08993626,0.22790968,0.42766184,0.5904646,-0.060922496,0.24079423,0.4195171
0.56630605,0.07336235,0.3350454,0.20752217,0.6216565,-0.0012951412,0.37414098,0.244121
0.5969099,0.15852599,0.41369507,-0.090728186,0.6562897,-0.1569687,0.47475708,0.02923609
0.55322737,0.33158562,0.41429418,-0.25134552,0.637136,-0.3248834,0.50895804,-0.16967887
0.48564765,0.44803858,0.36418754,-0.28214547,0.54652214,-0.4419254,0.42074177,-0.17237942
0.43928692,0.5133879,0.28031385,-0.18963593,0.46006453,-0.5168125,0.34783998,-0.08128568
0.42121795,0.5350319,0.2115059,-0.08579545,0.3993022,-0.52798754,0.29180354,-0.0008021666
0.47639835,0.5505954,0.08559489,0.019578623,0.4330312,-0.5099007,0.18874855,0.05859972
0.52117413,0.5115238,-0.032425854,0.062997065,0.5111478,-0.50926864,0.05817127,0.10829235
0.5604033,0.42809942,-0.18285336,0.09834705,0.56777686,-0.44270897,-0.06641961,0.14549467
0.56547076,0.32549447,-0.27137953,0.12595272,0.5774466,-0.3486766,-0.14911677,0.14084008
0.53469855,0.20813192,-0.30430198,0.122566275,0.53612125,-0.23317856,-0.16990378,0.1311534
0.48529312,0.12620711,-0.2358541,0.14505842,0.48049814,-0.1121064,-0.13285364,0.14937134
0.41597188,0.053281188,-0.12862475,0.14005087,0.40672806,-0.044649415,-0.09566699,0.16087651
0.38059896,0.004352393,-0.010195007,0.114401534,0.3656879,-0.019772284,-0.00045922396,0.15563889
0.35336292,0.01324584,0.09744395,0.08513528,0.32154235,0.02222637,0.06819974,0.10336696
0.32305595,-0.013546629,0.17004406,-0.016465904,0.32026225,0.037049927,0.17444237,0.04669492
0.3080889,0.0082576815,0.22130464,-0.10218335,0.3058162,0.02690612,0.23755921,-0.016725397
0.30664366,0.011922044,0.2507194,-0.19997092,0.2629281,0.009420668,0.2691059,-0.08450581
0.26698324,-0.0068555702,0.24061632,-0.27270713,0.22332606,0.0171052,0.29113027,-0.117362395
0.25250518,-0.03614117,0.22570726,-0.31833723,0.14121191,0.0343451,0.26222017,-0.1595037
0.20482464,-0.06849302,0.18765566,-0.3668199,0.12612855,0.08733152,0.18498182,-0.20666982
0.16077797,-0.09302917,0.12462035,-0.36034042,0.0805164,0.13293964,0.17684007,-0.23989329
0.16144663,-0.16154267,0.011321061,-0.40327293,0.06381909,0.18483014,0.09313688,-0.27596143
0.14837919,-0.18780813,-0.08159056,-0.40093005,0.10261258,0.25583923,-0.008073512,-0.29698563
